system:index,Bins,Date,Index_Type,Week_Label,.geo
71,"[{Mean_NDSI=0.7845458927219862, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8629516172409057, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8403398967159844, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8365276789341749, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8585811838494796, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8826515394655955, Elevation Range=884.0-934.0}, {Mean_NDSI=0.860361346700886, Elevation Range=934.0-984.0}, {Mean_NDSI=0.835506828182722, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8044206500053406, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2021-05-12,NDSI,Week 72: May 12 – May 18,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,"[{Mean_NDSI=0.8382020164127192, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8447272141214828, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8233455373921543, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8349849217723812, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8613342705924633, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8840879031167125, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8912092398714136, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9377681727278723, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9399412274360657, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9378449734180204, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9338325180790641, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.9345541441882098, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.9395954608917236, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2021-05-19,NDSI,Week 73: May 19 – May 25,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,"[{Mean_NDSI=0.9103034207643557, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8479444365842002, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8303348650556404, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8393747493229081, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8711226927071083, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8961846604259736, Elevation Range=884.0-934.0}, {Mean_NDSI=0.9220195220066951, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9383120136718227, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9405785799026489, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9386484844069327, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9349313513799147, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.9355536986280371, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.9398288726806641, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2021-05-26,NDSI,Week 74: May 26 – Jun 01,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,"[{Mean_NDSI=0.9098344212437904, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8702327185236842, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8564935034382314, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8670349575763892, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8836648544879875, Elevation Range=834.0-884.0}, {Mean_NDSI=0.859304468867458, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8676829154558158, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8849269344427875, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8912989009258359, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8944164379499853, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8931649811914034, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8809329671646232, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8602814920246601, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8607395887374878, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.850065506110757, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2021-06-02,NDSI,Week 75: Jun 02 – Jun 08,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,"[{Mean_NDSI=0.8772102664817464, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8674777662947111, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8580930212648904, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8712067734589011, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8810079466588426, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8568013780995419, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8636855923855996, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8773824814586351, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8873155706045398, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8896739151399576, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8864286751302767, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8670620106988483, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.859043408798266, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8605580852956188, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8495301493143631, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2021-06-09,NDSI,Week 76: Jun 09 – Jun 15,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,"[{Mean_NDSI=0.28560925642513246, Elevation Range=634.0-684.0}, {Mean_NDSI=0.5648572323322296, Elevation Range=684.0-734.0}, {Mean_NDSI=0.6956119860600416, Elevation Range=734.0-784.0}, {Mean_NDSI=0.766075504077992, Elevation Range=784.0-834.0}, {Mean_NDSI=0.820533967367936, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8206126485471776, Elevation Range=884.0-934.0}, {Mean_NDSI=0.847701174790597, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8731686481343325, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8918935146133481, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8894725946325158, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8988996431604519, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8732136120088398, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8689683361720013, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8686571362631281, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8607213845656764, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.860715027153492, Elevation Range=1384.0-1434.0}]",2021-06-16,NDSI,Week 77: Jun 16 – Jun 22,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,"[{Mean_NDSI=0.26592855312389463, Elevation Range=634.0-684.0}, {Mean_NDSI=0.5384841004014015, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7186487665562329, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8135142666488161, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8359395013617713, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8515180788117591, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8794742418235718, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8942801215319531, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9067746075052842, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9073478418454416, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.913756845826205, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.9045499246406319, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.900443020821607, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.9057693383214194, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9051542111462162, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.9082988381385804, Elevation Range=1384.0-1434.0}]",2021-06-23,NDSI,Week 78: Jun 23 – Jun 29,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,"[{Mean_NDSI=0.47507581986767583, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8053351293206215, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7973626798955319, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8123005240504603, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8593974316968355, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8867323433632013, Elevation Range=884.0-934.0}, {Mean_NDSI=0.9019202086490347, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9059387633573368, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9081245643738048, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9102213098865634, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9081005256862587, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8984297875715569, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8940404905817816, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.9044598346082573, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9072497249184168, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.9068753657669857, Elevation Range=1384.0-1434.0}]",2021-06-30,NDSI,Week 79: Jun 30 – Jul 06,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,"[{Mean_NDSI=0.34282246590649934, Elevation Range=634.0-684.0}, {Mean_NDSI=0.4139720992795352, Elevation Range=684.0-734.0}, {Mean_NDSI=0.5930253671673077, Elevation Range=734.0-784.0}, {Mean_NDSI=0.5793892477547651, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7680930542509731, Elevation Range=834.0-884.0}, {Mean_NDSI=0.9047517847545041, Elevation Range=884.0-934.0}, {Mean_NDSI=0.900423986212903, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9017721077001, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9075559962918793, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9171941325046133, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9124141119100867, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8831384594623859, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8768274476019184, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8857457438340554, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8842623584800297, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8969260823158991, Elevation Range=1384.0-1434.0}]",2021-07-07,NDSI,Week 80: Jul 07 – Jul 13,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,"[{Mean_NDSI=0.3367381691932678, Elevation Range=634.0-684.0}, {Mean_NDSI=0.5108280205259136, Elevation Range=684.0-734.0}, {Mean_NDSI=0.5937104445105543, Elevation Range=734.0-784.0}, {Mean_NDSI=0.6497678704346287, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7779576113015981, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8732495164621997, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8682869212515782, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8775893029478408, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8924847846506628, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8990548740973515, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9022578973519174, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.831709714962055, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8338961859062881, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8671407861940896, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8779559143177875, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8889731168746948, Elevation Range=1384.0-1434.0}]",2021-07-14,NDSI,Week 81: Jul 14 – Jul 20,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=0.5141111612319946, Elevation Range=684.0-734.0}, {Mean_NDSI=0.6115673718009542, Elevation Range=734.0-784.0}, {Mean_NDSI=0.7045660848352135, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7904520108360625, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8720380522648217, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8662738956837664, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8783991935828473, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8860994399483524, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8652268557853802, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.858051207785805, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8704329565570161, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8766847912049451, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8970309435946386, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9108228413199606, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.9161607459187507, Elevation Range=1384.0-1434.0}]",2021-07-21,NDSI,Week 82: Jul 21 – Jul 27,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,"[{Mean_NDSI=-0.5034337043762207, Elevation Range=634.0-684.0}, {Mean_NDSI=0.513190507888794, Elevation Range=684.0-734.0}, {Mean_NDSI=0.4893783886985081, Elevation Range=734.0-784.0}, {Mean_NDSI=0.6353497652699484, Elevation Range=784.0-834.0}, {Mean_NDSI=0.790801994339393, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8627110058816049, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8546003965669409, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8660694778664038, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8782945716187115, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8755333168338043, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8791157057008212, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8716850991953503, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8619114997371143, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8798130233188151, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8931233147522072, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.9085673093795776, Elevation Range=1384.0-1434.0}]",2021-07-28,NDSI,Week 83: Jul 28 – Aug 03,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,"[{Mean_NDSI=-0.35758102925355767, Elevation Range=634.0-684.0}, {Mean_NDSI=0.11463083326816559, Elevation Range=684.0-734.0}, {Mean_NDSI=0.3830234738158398, Elevation Range=734.0-784.0}, {Mean_NDSI=0.3544489729670839, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7035636668057178, Elevation Range=834.0-884.0}, {Mean_NDSI=0.7661125124855475, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8209912543649606, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8665444652784189, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8796179773992505, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8827300191234697, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8762416320767007, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8901479299489883, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8919582695881856, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8804738028755401, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8747955515019356, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8869904160499573, Elevation Range=1384.0-1434.0}]",2021-08-04,NDSI,Week 84: Aug 04 – Aug 10,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,"[{Mean_NDSI=-0.3676636600789945, Elevation Range=634.0-684.0}, {Mean_NDSI=0.10612957283507946, Elevation Range=684.0-734.0}, {Mean_NDSI=0.38327179433869535, Elevation Range=734.0-784.0}, {Mean_NDSI=0.38770976618237557, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7790213877625782, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8332743614416784, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8384708847576876, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8569036449284648, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8732195737546888, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8822778982135275, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8702167818064125, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8837061905300956, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8916996515885428, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8781746799053427, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.88025737385596, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8811292111873626, Elevation Range=1384.0-1434.0}]",2021-08-11,NDSI,Week 85: Aug 11 – Aug 17,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,"[{Mean_NDSI=-0.36972532501398037, Elevation Range=634.0-684.0}, {Mean_NDSI=0.10194880983164144, Elevation Range=684.0-734.0}, {Mean_NDSI=0.3766988462111989, Elevation Range=734.0-784.0}, {Mean_NDSI=0.3277483713454925, Elevation Range=784.0-834.0}, {Mean_NDSI=0.6623707267371091, Elevation Range=834.0-884.0}, {Mean_NDSI=0.7379712972452205, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8099866366321361, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8518540972793976, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8726588975252776, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8827244383359429, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8681272198858376, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8816422691156602, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8930653075212265, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8854799187383172, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8884318223403346, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8804843425750732, Elevation Range=1384.0-1434.0}]",2021-08-18,NDSI,Week 86: Aug 18 – Aug 24,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2021-08-25,NDSI,Week 87: Aug 25 – Aug 31,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=0.4365951716899872, Elevation Range=784.0-834.0}, {Mean_NDSI=0.4365951716899872, Elevation Range=834.0-884.0}, {Mean_NDSI=0.4365951716899872, Elevation Range=884.0-934.0}, {Mean_NDSI=0.4365951716899872, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8302263021469116, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8302263021469116, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8302263021469116, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8615483641624451, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2021-09-01,NDSI,Week 88: Sep 01 – Sep 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=0.7339356276724074, Elevation Range=784.0-834.0}, {Mean_NDSI=0.6902999027367056, Elevation Range=834.0-884.0}, {Mean_NDSI=0.7952930091661655, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8430593055444997, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8551051516807516, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8971385455050436, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8921779846843285, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.819914698600769, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.819914698600769, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8639125227928162, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2021-09-08,NDSI,Week 89: Sep 08 – Sep 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,"[{Mean_NDSI=-0.17040954530239105, Elevation Range=634.0-684.0}, {Mean_NDSI=-0.17040954530239105, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=0.728969136873881, Elevation Range=784.0-834.0}, {Mean_NDSI=0.6855653787616396, Elevation Range=834.0-884.0}, {Mean_NDSI=0.7931550098193804, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8422164951379483, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8548882329027067, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8961626650119314, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.890868868254408, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8170168995857239, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8170168995857239, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8645922541618347, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2021-09-15,NDSI,Week 90: Sep 15 – Sep 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,"[{Mean_NDSI=-0.17623530328273773, Elevation Range=634.0-684.0}, {Mean_NDSI=-0.17623530328273773, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8070056438446045, Elevation Range=784.0-834.0}, {Mean_NDSI=0.824561796831281, Elevation Range=834.0-884.0}, {Mean_NDSI=0.9210887156557619, Elevation Range=884.0-934.0}, {Mean_NDSI=0.89046391879811, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8537140092300495, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8950988252957662, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9073702991008759, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2021-09-22,NDSI,Week 91: Sep 22 – Sep 28,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[{Mean_NDSI=0.882961732883976, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8428675103130523, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7493327173921797, Elevation Range=734.0-784.0}, {Mean_NDSI=0.7693248319625855, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8246771752719916, Elevation Range=834.0-884.0}, {Mean_NDSI=0.832266244213138, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8241547566596243, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8045400381088257, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8047672510147095, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8047672510147095, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2021-09-29,NDSI,Week 92: Sep 29 – Oct 05,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[{Mean_NDSI=0.8867227592288631, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8497185077784317, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7658784884205189, Elevation Range=734.0-784.0}, {Mean_NDSI=0.778480878388378, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8086815380624363, Elevation Range=834.0-884.0}, {Mean_NDSI=0.814229613920646, Elevation Range=884.0-934.0}, {Mean_NDSI=0.820143256187439, Elevation Range=934.0-984.0}, {Mean_NDSI=0.810231762272971, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.81270432472229, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.81270432472229, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2021-10-06,NDSI,Week 93: Oct 06 – Oct 12,"{""type"":""MultiPoint"",""coordinates"":[]}"
